booking_id,property_id,booking_date,Month Name,Day Name,weekday,no_guests,room_category,booking_platform,ratings_given,booking_status,Booking status,revenue_generated,revenue_realized,Revenue_lost,Week of Year,No of Days,dim_rooms,property_name,category,city,successful_bookings,capacity,Unsuccessful_bookings
May012218562RT17,18562,27-04-2022,April,Wednesday,weeke day,2,RT1,others,5,Checked Out,1,6500,6500,0,18,2,Standard,Atliq Bay,Luxury,Hyderabad,34,38,4
May012218562RT18,18562,28-04-2022,April,Thursday,weeke day,1,RT1,others,5,Checked Out,1,6500,6500,0,18,6,Standard,Atliq Bay,Luxury,Hyderabad,34,38,4
May012218562RT19,18562,30-04-2022,April,Saturday,weekend day,2,RT1,journey,3,Checked Out,1,6500,6500,0,18,2,Standard,Atliq Bay,Luxury,Hyderabad,34,38,4
May012218562RT110,18562,27-04-2022,April,Wednesday,weeke day,2,RT1,makeyourtrip,3,Checked Out,1,6500,6500,0,18,4,Standard,Atliq Bay,Luxury,Hyderabad,34,38,4
May012218562RT111,18562,26-04-2022,April,Tuesday,weeke day,1,RT1,others,5,Checked Out,1,6500,6500,0,18,6,Standard,Atliq Bay,Luxury,Hyderabad,34,38,4
May012218562RT112,18562,7/4/2022,April,Thursday,weeke day,1,RT1,direct online,null,Checked Out,1,6500,6500,0,15,1,Standard,Atliq Bay,Luxury,Hyderabad,34,38,4
May012218562RT113,18562,28-04-2022,April,Thursday,weeke day,2,RT1,others,null,Cancelled,0,6500,2600,3900,18,1,Standard,Atliq Bay,Luxury,Hyderabad,34,38,4
May012218562RT114,18562,26-04-2022,April,Tuesday,weeke day,2,RT1,others,5,Checked Out,1,6500,6500,0,18,5,Standard,Atliq Bay,Luxury,Hyderabad,34,38,4
May012218562RT115,18562,29-04-2022,April,Friday,weeke day,4,RT1,others,null,Checked Out,1,7800,7800,0,18,2,Standard,Atliq Bay,Luxury,Hyderabad,34,38,4
May012218562RT116,18562,28-04-2022,April,Thursday,weeke day,2,RT1,others,5,Checked Out,1,6500,6500,0,18,6,Standard,Atliq Bay,Luxury,Hyderabad,34,38,4
May012218562RT117,18562,10/4/2022,April,Sunday,weekend day,1,RT1,others,null,Cancelled,0,6500,2600,3900,16,1,Standard,Atliq Bay,Luxury,Hyderabad,34,38,4
May012218562RT118,18562,25-04-2022,April,Monday,weeke day,2,RT1,journey,null,Checked Out,1,6500,6500,0,18,3,Standard,Atliq Bay,Luxury,Hyderabad,34,38,4
May012218562RT119,18562,1/5/2022,May,Sunday,weekend day,3,RT1,others,null,Checked Out,1,7150,7150,0,19,5,Standard,Atliq Bay,Luxury,Hyderabad,34,38,4
May012218562RT120,18562,10/4/2022,April,Sunday,weekend day,2,RT1,others,5,Checked Out,1,6500,6500,0,16,3,Standard,Atliq Bay,Luxury,Hyderabad,34,38,4
May012218562RT121,18562,26-04-2022,April,Tuesday,weeke day,3,RT1,others,5,Checked Out,1,7150,7150,0,18,6,Standard,Atliq Bay,Luxury,Hyderabad,34,38,4
May012218562RT122,18562,10/4/2022,April,Sunday,weekend day,3,RT1,others,null,Cancelled,0,7150,2860,4290,16,2,Standard,Atliq Bay,Luxury,Hyderabad,34,38,4
May012218562RT123,18562,25-04-2022,April,Monday,weeke day,2,RT1,logtrip,null,Checked Out,1,6500,6500,0,18,3,Standard,Atliq Bay,Luxury,Hyderabad,34,38,4
May012218562RT124,18562,28-04-2022,April,Thursday,weeke day,1,RT1,makeyourtrip,null,Cancelled,0,6500,2600,3900,18,1,Standard,Atliq Bay,Luxury,Hyderabad,34,38,4
May012218562RT125,18562,28-04-2022,April,Thursday,weeke day,1,RT1,others,null,Checked Out,1,6500,6500,0,18,2,Standard,Atliq Bay,Luxury,Hyderabad,34,38,4
May012218562RT126,18562,28-04-2022,April,Thursday,weeke day,2,RT1,tripster,null,Checked Out,1,6500,6500,0,18,5,Standard,Atliq Bay,Luxury,Hyderabad,34,38,4
May012218562RT127,18562,27-04-2022,April,Wednesday,weeke day,1,RT1,others,5,Checked Out,1,6500,6500,0,18,1,Standard,Atliq Bay,Luxury,Hyderabad,34,38,4
May012218562RT128,18562,30-04-2022,April,Saturday,weekend day,3,RT1,makeyourtrip,null,Cancelled,0,7150,2860,4290,18,6,Standard,Atliq Bay,Luxury,Hyderabad,34,38,4
May012218562RT129,18562,27-04-2022,April,Wednesday,weeke day,4,RT1,makeyourtrip,null,Cancelled,0,7800,3120,4680,18,5,Standard,Atliq Bay,Luxury,Hyderabad,34,38,4
May012218562RT130,18562,25-04-2022,April,Monday,weeke day,1,RT1,makeyourtrip,4,Checked Out,1,6500,6500,0,18,6,Standard,Atliq Bay,Luxury,Hyderabad,34,38,4
May012218562RT131,18562,1/5/2022,May,Sunday,weekend day,2,RT1,others,5,Checked Out,1,6500,6500,0,19,1,Standard,Atliq Bay,Luxury,Hyderabad,34,38,4
May012218562RT132,18562,28-04-2022,April,Thursday,weeke day,2,RT1,others,1,Checked Out,1,6500,6500,0,18,2,Standard,Atliq Bay,Luxury,Hyderabad,34,38,4
May012218562RT133,18562,7/4/2022,April,Thursday,weeke day,1,RT1,others,null,No Show,0,6500,6500,0,15,2,Standard,Atliq Bay,Luxury,Hyderabad,34,38,4
May012218562RT134,18562,29-04-2022,April,Friday,weeke day,1,RT1,makeyourtrip,null,Checked Out,1,6500,6500,0,18,6,Standard,Atliq Bay,Luxury,Hyderabad,34,38,4
May012218563RT11,18563,29-04-2022,April,Friday,weeke day,2,RT1,others,null,Cancelled,0,6500,2600,3900,18,1,Standard,Atliq Palace,Business,Hyderabad,18,27,9
May012218563RT12,18563,28-04-2022,April,Thursday,weeke day,1,RT1,others,4,Checked Out,1,6500,6500,0,18,1,Standard,Atliq Palace,Business,Hyderabad,18,27,9
May012218563RT13,18563,30-04-2022,April,Saturday,weekend day,1,RT1,journey,3,Checked Out,1,6500,6500,0,18,1,Standard,Atliq Palace,Business,Hyderabad,18,27,9
May012218563RT14,18563,30-04-2022,April,Saturday,weekend day,3,RT1,direct online,null,Checked Out,1,7150,7150,0,18,1,Standard,Atliq Palace,Business,Hyderabad,18,27,9
May012218563RT15,18563,25-04-2022,April,Monday,weeke day,1,RT1,makeyourtrip,null,Checked Out,1,6500,6500,0,18,1,Standard,Atliq Palace,Business,Hyderabad,18,27,9
May012218563RT16,18563,11/4/2022,April,Monday,weeke day,1,RT1,others,4,Checked Out,1,6500,6500,0,16,1,Standard,Atliq Palace,Business,Hyderabad,18,27,9
May012218563RT17,18563,28-04-2022,April,Thursday,weeke day,1,RT1,logtrip,null,No Show,0,6500,6500,0,18,1,Standard,Atliq Palace,Business,Hyderabad,18,27,9
May012218563RT18,18563,1/5/2022,May,Sunday,weekend day,2,RT1,makeyourtrip,null,Cancelled,0,6500,2600,3900,19,3,Standard,Atliq Palace,Business,Hyderabad,18,27,9
May012218563RT19,18563,1/5/2022,May,Sunday,weekend day,1,RT1,direct offline,3,Checked Out,1,6500,6500,0,19,1,Standard,Atliq Palace,Business,Hyderabad,18,27,9
May012218563RT110,18563,29-04-2022,April,Friday,weeke day,2,RT1,makeyourtrip,null,Cancelled,0,6500,2600,3900,18,1,Standard,Atliq Palace,Business,Hyderabad,18,27,9
May012218563RT111,18563,1/5/2022,May,Sunday,weekend day,1,RT1,direct online,3,Checked Out,1,6500,6500,0,19,1,Standard,Atliq Palace,Business,Hyderabad,18,27,9
May012218563RT112,18563,28-04-2022,April,Thursday,weeke day,1,RT1,makeyourtrip,3,Checked Out,1,6500,6500,0,18,2,Standard,Atliq Palace,Business,Hyderabad,18,27,9
May012218563RT113,18563,27-04-2022,April,Wednesday,weeke day,1,RT1,others,null,Cancelled,0,6500,2600,3900,18,5,Standard,Atliq Palace,Business,Hyderabad,18,27,9
May012218563RT114,18563,30-04-2022,April,Saturday,weekend day,1,RT1,others,3,Checked Out,1,6500,6500,0,18,2,Standard,Atliq Palace,Business,Hyderabad,18,27,9
May012218563RT115,18563,29-04-2022,April,Friday,weeke day,1,RT1,tripster,null,Checked Out,1,6500,6500,0,18,4,Standard,Atliq Palace,Business,Hyderabad,18,27,9
May012218563RT116,18563,24-04-2022,April,Sunday,weekend day,2,RT1,others,null,Cancelled,0,6500,2600,3900,18,3,Standard,Atliq Palace,Business,Hyderabad,18,27,9
May012218563RT117,18563,1/5/2022,May,Sunday,weekend day,2,RT1,journey,null,Checked Out,1,6500,6500,0,19,1,Standard,Atliq Palace,Business,Hyderabad,18,27,9
May012218563RT118,18563,30-04-2022,April,Saturday,weekend day,1,RT1,others,3,Checked Out,1,6500,6500,0,18,2,Standard,Atliq Palace,Business,Hyderabad,18,27,9
May012219559RT11,19559,29-04-2022,April,Friday,weeke day,2,RT1,makeyourtrip,null,Checked Out,1,9750,9750,0,18,1,Standard,Atliq Exotica,Luxury,Bangalore,18,24,6
May012219559RT12,19559,26-04-2022,April,Tuesday,weeke day,1,RT1,direct online,3,Checked Out,1,9750,9750,0,18,1,Standard,Atliq Exotica,Luxury,Bangalore,18,24,6
May012219559RT13,19559,25-04-2022,April,Monday,weeke day,1,RT1,others,3,Checked Out,1,9750,9750,0,18,1,Standard,Atliq Exotica,Luxury,Bangalore,18,24,6
May012219559RT14,19559,26-04-2022,April,Tuesday,weeke day,3,RT1,direct online,null,Cancelled,0,10725,4290,6435,18,1,Standard,Atliq Exotica,Luxury,Bangalore,18,24,6
May012219559RT15,19559,30-04-2022,April,Saturday,weekend day,2,RT1,makeyourtrip,3,Checked Out,1,9750,9750,0,18,4,Standard,Atliq Exotica,Luxury,Bangalore,18,24,6
May012219559RT16,19559,24-04-2022,April,Sunday,weekend day,2,RT1,others,4,Checked Out,1,9750,9750,0,18,5,Standard,Atliq Exotica,Luxury,Bangalore,18,24,6
May012219559RT17,19559,30-04-2022,April,Saturday,weekend day,2,RT1,makeyourtrip,null,Cancelled,0,9750,3900,5850,18,5,Standard,Atliq Exotica,Luxury,Bangalore,18,24,6
May012219559RT18,19559,30-04-2022,April,Saturday,weekend day,4,RT1,makeyourtrip,3,Checked Out,1,11700,11700,0,18,6,Standard,Atliq Exotica,Luxury,Bangalore,18,24,6
May012219559RT19,19559,30-04-2022,April,Saturday,weekend day,3,RT1,others,3,Checked Out,1,10725,10725,0,18,4,Standard,Atliq Exotica,Luxury,Bangalore,18,24,6
May012219559RT110,19559,27-04-2022,April,Wednesday,weeke day,2,RT1,others,3,Checked Out,1,9750,9750,0,18,5,Standard,Atliq Exotica,Luxury,Bangalore,18,24,6
May012219559RT111,19559,26-04-2022,April,Tuesday,weeke day,1,RT1,journey,null,Cancelled,0,9750,3900,5850,18,5,Standard,Atliq Exotica,Luxury,Bangalore,18,24,6
May012219559RT112,19559,29-04-2022,April,Friday,weeke day,3,RT1,others,3,Checked Out,1,10725,10725,0,18,2,Standard,Atliq Exotica,Luxury,Bangalore,18,24,6
May012219559RT113,19559,27-04-2022,April,Wednesday,weeke day,3,RT1,others,3,Checked Out,1,10725,10725,0,18,2,Standard,Atliq Exotica,Luxury,Bangalore,18,24,6
May012219559RT114,19559,30-04-2022,April,Saturday,weekend day,3,RT1,tripster,null,Checked Out,1,10725,10725,0,18,2,Standard,Atliq Exotica,Luxury,Bangalore,18,24,6
May012219559RT115,19559,26-04-2022,April,Tuesday,weeke day,2,RT1,makeyourtrip,4,Checked Out,1,9750,9750,0,18,1,Standard,Atliq Exotica,Luxury,Bangalore,18,24,6
May012219559RT116,19559,28-04-2022,April,Thursday,weeke day,2,RT1,others,null,Cancelled,0,9750,3900,5850,18,3,Standard,Atliq Exotica,Luxury,Bangalore,18,24,6
May012219559RT117,19559,25-04-2022,April,Monday,weeke day,2,RT1,others,null,Cancelled,0,9750,3900,5850,18,1,Standard,Atliq Exotica,Luxury,Bangalore,18,24,6
May012219559RT118,19559,28-04-2022,April,Thursday,weeke day,2,RT1,others,2,Checked Out,1,9750,9750,0,18,1,Standard,Atliq Exotica,Luxury,Bangalore,18,24,6
May012219561RT11,19561,30-04-2022,April,Saturday,weekend day,2,RT1,makeyourtrip,null,Checked Out,1,9750,9750,0,18,2,Standard,Atliq Blu,Luxury,Bangalore,25,36,11
May012219561RT12,19561,29-04-2022,April,Friday,weeke day,3,RT1,makeyourtrip,1,Checked Out,1,10725,10725,0,18,6,Standard,Atliq Blu,Luxury,Bangalore,25,36,11
May012219561RT13,19561,27-04-2022,April,Wednesday,weeke day,3,RT1,logtrip,null,Cancelled,0,10725,4290,6435,18,6,Standard,Atliq Blu,Luxury,Bangalore,25,36,11
May012219561RT14,19561,28-04-2022,April,Thursday,weeke day,2,RT1,makeyourtrip,3,Checked Out,1,9750,9750,0,18,2,Standard,Atliq Blu,Luxury,Bangalore,25,36,11
May012219561RT15,19561,26-04-2022,April,Tuesday,weeke day,4,RT1,others,2,Checked Out,1,11700,11700,0,18,1,Standard,Atliq Blu,Luxury,Bangalore,25,36,11
May012219561RT16,19561,26-04-2022,April,Tuesday,weeke day,1,RT1,others,null,Cancelled,0,9750,3900,5850,18,1,Standard,Atliq Blu,Luxury,Bangalore,25,36,11
May012219561RT17,19561,27-04-2022,April,Wednesday,weeke day,2,RT1,makeyourtrip,3,Checked Out,1,9750,9750,0,18,6,Standard,Atliq Blu,Luxury,Bangalore,25,36,11
May012219561RT18,19561,28-04-2022,April,Thursday,weeke day,2,RT1,makeyourtrip,2,Checked Out,1,9750,9750,0,18,1,Standard,Atliq Blu,Luxury,Bangalore,25,36,11
May012219561RT19,19561,29-04-2022,April,Friday,weeke day,1,RT1,others,3,Checked Out,1,9750,9750,0,18,1,Standard,Atliq Blu,Luxury,Bangalore,25,36,11
May012219561RT110,19561,29-04-2022,April,Friday,weeke day,2,RT1,others,3,Checked Out,1,9750,9750,0,18,2,Standard,Atliq Blu,Luxury,Bangalore,25,36,11
May012219561RT111,19561,28-04-2022,April,Thursday,weeke day,3,RT1,others,5,Checked Out,1,10725,10725,0,18,2,Standard,Atliq Blu,Luxury,Bangalore,25,36,11
May012219561RT112,19561,29-04-2022,April,Friday,weeke day,3,RT1,makeyourtrip,null,Cancelled,0,10725,4290,6435,18,2,Standard,Atliq Blu,Luxury,Bangalore,25,36,11
May012219561RT113,19561,26-04-2022,April,Tuesday,weeke day,2,RT1,logtrip,null,Checked Out,1,9750,9750,0,18,1,Standard,Atliq Blu,Luxury,Bangalore,25,36,11
May012219561RT114,19561,25-04-2022,April,Monday,weeke day,2,RT1,others,null,Cancelled,0,9750,3900,5850,18,2,Standard,Atliq Blu,Luxury,Bangalore,25,36,11
May012219561RT115,19561,11/4/2022,April,Monday,weeke day,2,RT1,others,null,Checked Out,1,9750,9750,0,16,2,Standard,Atliq Blu,Luxury,Bangalore,25,36,11
May012219561RT116,19561,25-04-2022,April,Monday,weeke day,1,RT1,others,null,Cancelled,0,9750,3900,5850,18,3,Standard,Atliq Blu,Luxury,Bangalore,25,36,11
May012219561RT117,19561,26-04-2022,April,Tuesday,weeke day,2,RT1,logtrip,4,Checked Out,1,9750,9750,0,18,1,Standard,Atliq Blu,Luxury,Bangalore,25,36,11
May012219561RT118,19561,26-04-2022,April,Tuesday,weeke day,3,RT1,logtrip,null,Cancelled,0,10725,4290,6435,18,1,Standard,Atliq Blu,Luxury,Bangalore,25,36,11
May012219561RT119,19561,30-04-2022,April,Saturday,weekend day,2,RT1,others,2,Checked Out,1,9750,9750,0,18,1,Standard,Atliq Blu,Luxury,Bangalore,25,36,11
May012219561RT120,19561,28-04-2022,April,Thursday,weeke day,2,RT1,makeyourtrip,null,Checked Out,1,9750,9750,0,18,1,Standard,Atliq Blu,Luxury,Bangalore,25,36,11
May012219561RT121,19561,11/4/2022,April,Monday,weeke day,2,RT1,others,3,Checked Out,1,9750,9750,0,16,3,Standard,Atliq Blu,Luxury,Bangalore,25,36,11
May012219561RT122,19561,24-04-2022,April,Sunday,weekend day,3,RT1,makeyourtrip,null,Cancelled,0,10725,4290,6435,18,2,Standard,Atliq Blu,Luxury,Bangalore,25,36,11
May012219561RT123,19561,29-04-2022,April,Friday,weeke day,2,RT1,journey,null,Cancelled,0,9750,3900,5850,18,2,Standard,Atliq Blu,Luxury,Bangalore,25,36,11
May012219561RT124,19561,30-04-2022,April,Saturday,weekend day,2,RT1,others,null,Cancelled,0,9750,3900,5850,18,6,Standard,Atliq Blu,Luxury,Bangalore,25,36,11
May012219561RT125,19561,26-04-2022,April,Tuesday,weeke day,2,RT1,journey,3,Checked Out,1,9750,9750,0,18,2,Standard,Atliq Blu,Luxury,Bangalore,25,36,11
May012217564RT11,17564,30-04-2022,April,Saturday,weekend day,1,RT1,others,3,Checked Out,1,11050,11050,0,18,1,Standard,Atliq Seasons,Business,Mumbai,9,16,7
May012217564RT12,17564,27-04-2022,April,Wednesday,weeke day,1,RT1,direct online,2,Checked Out,1,11050,11050,0,18,2,Standard,Atliq Seasons,Business,Mumbai,9,16,7
May012217564RT13,17564,30-04-2022,April,Saturday,weekend day,1,RT1,others,3,Checked Out,1,11050,11050,0,18,1,Standard,Atliq Seasons,Business,Mumbai,9,16,7
May012217564RT14,17564,30-04-2022,April,Saturday,weekend day,4,RT1,direct online,null,Cancelled,0,13260,5304,7956,18,2,Standard,Atliq Seasons,Business,Mumbai,9,16,7
May012217564RT15,17564,30-04-2022,April,Saturday,weekend day,1,RT1,makeyourtrip,null,Checked Out,1,11050,11050,0,18,2,Standard,Atliq Seasons,Business,Mumbai,9,16,7
May012217564RT16,17564,30-04-2022,April,Saturday,weekend day,1,RT1,others,3,Checked Out,1,11050,11050,0,18,3,Standard,Atliq Seasons,Business,Mumbai,9,16,7
May012217564RT17,17564,1/5/2022,May,Sunday,weekend day,4,RT1,others,2,Checked Out,1,13260,13260,0,19,1,Standard,Atliq Seasons,Business,Mumbai,9,16,7
May012217564RT18,17564,27-04-2022,April,Wednesday,weeke day,3,RT1,others,null,Checked Out,1,12155,12155,0,18,1,Standard,Atliq Seasons,Business,Mumbai,9,16,7
May012217564RT19,17564,29-04-2022,April,Friday,weeke day,1,RT1,makeyourtrip,null,Cancelled,0,11050,4420,6630,18,2,Standard,Atliq Seasons,Business,Mumbai,9,16,7
May012219562RT21,19562,29-04-2022,April,Friday,weeke day,2,RT2,others,null,Checked Out,1,13500,13500,0,18,1,Elite,Atliq Bay,Luxury,Bangalore,23,23,0
May012219562RT22,19562,30-04-2022,April,Saturday,weekend day,2,RT2,journey,null,Cancelled,0,13500,5400,8100,18,2,Elite,Atliq Bay,Luxury,Bangalore,23,23,0
May012219562RT23,19562,26-04-2022,April,Tuesday,weeke day,3,RT2,others,null,Checked Out,1,14850,14850,0,18,2,Elite,Atliq Bay,Luxury,Bangalore,23,23,0
May012219562RT24,19562,26-04-2022,April,Tuesday,weeke day,2,RT2,others,null,Checked Out,1,13500,13500,0,18,5,Elite,Atliq Bay,Luxury,Bangalore,23,23,0
May012219562RT25,19562,27-04-2022,April,Wednesday,weeke day,2,RT2,makeyourtrip,4,Checked Out,1,13500,13500,0,18,2,Elite,Atliq Bay,Luxury,Bangalore,23,23,0
May012219562RT26,19562,26-04-2022,April,Tuesday,weeke day,2,RT2,makeyourtrip,5,Checked Out,1,13500,13500,0,18,3,Elite,Atliq Bay,Luxury,Bangalore,23,23,0
May012219562RT27,19562,1/5/2022,May,Sunday,weekend day,2,RT2,direct online,null,Cancelled,0,13500,5400,8100,19,3,Elite,Atliq Bay,Luxury,Bangalore,23,23,0
May012219562RT28,19562,24-04-2022,April,Sunday,weekend day,1,RT2,logtrip,null,Checked Out,1,13500,13500,0,18,6,Elite,Atliq Bay,Luxury,Bangalore,23,23,0
May012219562RT29,19562,28-04-2022,April,Thursday,weeke day,2,RT2,others,1,Checked Out,1,13500,13500,0,18,1,Elite,Atliq Bay,Luxury,Bangalore,23,23,0
May012219562RT210,19562,25-04-2022,April,Monday,weeke day,1,RT2,others,5,Checked Out,1,13500,13500,0,18,1,Elite,Atliq Bay,Luxury,Bangalore,23,23,0
May012219562RT211,19562,27-04-2022,April,Wednesday,weeke day,2,RT2,direct online,4,Checked Out,1,13500,13500,0,18,6,Elite,Atliq Bay,Luxury,Bangalore,23,23,0
May012219562RT212,19562,30-04-2022,April,Saturday,weekend day,1,RT2,others,5,Checked Out,1,13500,13500,0,18,5,Elite,Atliq Bay,Luxury,Bangalore,23,23,0
May012219562RT213,19562,29-04-2022,April,Friday,weeke day,2,RT2,others,5,Checked Out,1,13500,13500,0,18,1,Elite,Atliq Bay,Luxury,Bangalore,23,23,0
May012219562RT214,19562,29-04-2022,April,Friday,weeke day,2,RT2,others,null,Cancelled,0,13500,5400,8100,18,1,Elite,Atliq Bay,Luxury,Bangalore,23,23,0
May012219562RT215,19562,29-04-2022,April,Friday,weeke day,2,RT2,logtrip,2,Checked Out,1,13500,13500,0,18,1,Elite,Atliq Bay,Luxury,Bangalore,23,23,0
May012219562RT216,19562,29-04-2022,April,Friday,weeke day,2,RT2,direct offline,5,Checked Out,1,13500,13500,0,18,1,Elite,Atliq Bay,Luxury,Bangalore,23,23,0
May012219562RT217,19562,29-04-2022,April,Friday,weeke day,2,RT2,others,null,Cancelled,0,13500,5400,8100,18,4,Elite,Atliq Bay,Luxury,Bangalore,23,23,0
May012219562RT218,19562,29-04-2022,April,Friday,weeke day,2,RT2,makeyourtrip,3,Checked Out,1,13500,13500,0,18,4,Elite,Atliq Bay,Luxury,Bangalore,23,23,0
May012219562RT219,19562,29-04-2022,April,Friday,weeke day,2,RT2,logtrip,2,Checked Out,1,13500,13500,0,18,1,Elite,Atliq Bay,Luxury,Bangalore,23,23,0
May012219562RT220,19562,10/4/2022,April,Sunday,weekend day,2,RT2,makeyourtrip,null,Cancelled,0,13500,5400,8100,16,2,Elite,Atliq Bay,Luxury,Bangalore,23,23,0
May012219562RT221,19562,26-04-2022,April,Tuesday,weeke day,1,RT2,others,3,Checked Out,1,13500,13500,0,18,6,Elite,Atliq Bay,Luxury,Bangalore,23,23,0
May012219562RT222,19562,28-04-2022,April,Thursday,weeke day,4,RT2,journey,null,Checked Out,1,16200,16200,0,18,6,Elite,Atliq Bay,Luxury,Bangalore,23,23,0
May012219562RT223,19562,10/4/2022,April,Sunday,weekend day,2,RT2,makeyourtrip,null,Checked Out,1,13500,13500,0,16,5,Elite,Atliq Bay,Luxury,Bangalore,23,23,0
May012218563RT21,18563,1/5/2022,May,Sunday,weekend day,1,RT2,direct online,4,Checked Out,1,9000,9000,0,19,1,Elite,Atliq Palace,Business,Hyderabad,21,29,8
May012218563RT22,18563,30-04-2022,April,Saturday,weekend day,4,RT2,makeyourtrip,4,Checked Out,1,10800,10800,0,18,3,Elite,Atliq Palace,Business,Hyderabad,21,29,8
May012218563RT23,18563,30-04-2022,April,Saturday,weekend day,1,RT2,makeyourtrip,null,Cancelled,0,9000,3600,5400,18,1,Elite,Atliq Palace,Business,Hyderabad,21,29,8
May012218563RT24,18563,30-04-2022,April,Saturday,weekend day,1,RT2,others,null,Checked Out,1,9000,9000,0,18,1,Elite,Atliq Palace,Business,Hyderabad,21,29,8
May012218563RT25,18563,1/5/2022,May,Sunday,weekend day,2,RT2,tripster,null,Checked Out,1,9000,9000,0,19,1,Elite,Atliq Palace,Business,Hyderabad,21,29,8
May012218563RT26,18563,25-04-2022,April,Monday,weeke day,4,RT2,makeyourtrip,null,Checked Out,1,10800,10800,0,18,5,Elite,Atliq Palace,Business,Hyderabad,21,29,8
May012218563RT27,18563,1/5/2022,May,Sunday,weekend day,3,RT2,others,null,Checked Out,1,9900,9900,0,19,1,Elite,Atliq Palace,Business,Hyderabad,21,29,8
May012218563RT28,18563,29-04-2022,April,Friday,weeke day,1,RT2,tripster,null,Cancelled,0,9000,3600,5400,18,1,Elite,Atliq Palace,Business,Hyderabad,21,29,8
May012218563RT29,18563,27-04-2022,April,Wednesday,weeke day,2,RT2,makeyourtrip,2,Checked Out,1,9000,9000,0,18,1,Elite,Atliq Palace,Business,Hyderabad,21,29,8
May012218563RT210,18563,29-04-2022,April,Friday,weeke day,1,RT2,logtrip,2,Checked Out,1,9000,9000,0,18,6,Elite,Atliq Palace,Business,Hyderabad,21,29,8
May012218563RT211,18563,1/5/2022,May,Sunday,weekend day,2,RT2,logtrip,3,Checked Out,1,9000,9000,0,19,1,Elite,Atliq Palace,Business,Hyderabad,21,29,8
May012218563RT212,18563,10/4/2022,April,Sunday,weekend day,2,RT2,logtrip,null,Checked Out,1,9000,9000,0,16,1,Elite,Atliq Palace,Business,Hyderabad,21,29,8
May012218563RT213,18563,29-04-2022,April,Friday,weeke day,2,RT2,logtrip,null,Checked Out,1,9000,9000,0,18,6,Elite,Atliq Palace,Business,Hyderabad,21,29,8
May012218563RT214,18563,7/4/2022,April,Thursday,weeke day,2,RT2,journey,null,Checked Out,1,9000,9000,0,15,1,Elite,Atliq Palace,Business,Hyderabad,21,29,8
May012218563RT215,18563,27-04-2022,April,Wednesday,weeke day,1,RT2,makeyourtrip,3,Checked Out,1,9000,9000,0,18,2,Elite,Atliq Palace,Business,Hyderabad,21,29,8
May012218563RT216,18563,29-04-2022,April,Friday,weeke day,1,RT2,others,3,Checked Out,1,9000,9000,0,18,3,Elite,Atliq Palace,Business,Hyderabad,21,29,8
May012218563RT217,18563,29-04-2022,April,Friday,weeke day,1,RT2,others,null,Checked Out,1,9000,9000,0,18,1,Elite,Atliq Palace,Business,Hyderabad,21,29,8
May012218563RT218,18563,30-04-2022,April,Saturday,weekend day,2,RT2,tripster,null,Cancelled,0,9000,3600,5400,18,1,Elite,Atliq Palace,Business,Hyderabad,21,29,8
May012218563RT219,18563,1/5/2022,May,Sunday,weekend day,4,RT2,others,null,Checked Out,1,10800,10800,0,19,2,Elite,Atliq Palace,Business,Hyderabad,21,29,8
May012218563RT220,18563,30-04-2022,April,Saturday,weekend day,1,RT2,makeyourtrip,null,Cancelled,0,9000,3600,5400,18,1,Elite,Atliq Palace,Business,Hyderabad,21,29,8
May012218563RT221,18563,29-04-2022,April,Friday,weeke day,1,RT2,logtrip,null,Checked Out,1,9000,9000,0,18,2,Elite,Atliq Palace,Business,Hyderabad,21,29,8
May012217561RT21,17561,7/4/2022,April,Thursday,weeke day,2,RT2,others,null,Cancelled,0,15300,6120,9180,15,2,Elite,Atliq Blu,Luxury,Mumbai,32,36,4
May012217561RT22,17561,1/5/2022,May,Sunday,weekend day,2,RT2,tripster,null,Checked Out,1,15300,15300,0,19,2,Elite,Atliq Blu,Luxury,Mumbai,32,36,4
May012217561RT23,17561,28-04-2022,April,Thursday,weeke day,1,RT2,logtrip,2,Checked Out,1,15300,15300,0,18,1,Elite,Atliq Blu,Luxury,Mumbai,32,36,4
May012217561RT24,17561,26-04-2022,April,Tuesday,weeke day,2,RT2,others,null,Cancelled,0,15300,6120,9180,18,1,Elite,Atliq Blu,Luxury,Mumbai,32,36,4
May012217561RT25,17561,27-04-2022,April,Wednesday,weeke day,2,RT2,others,null,No Show,0,15300,15300,0,18,2,Elite,Atliq Blu,Luxury,Mumbai,32,36,4
May012217561RT26,17561,26-04-2022,April,Tuesday,weeke day,4,RT2,direct online,null,Checked Out,1,18360,18360,0,18,1,Elite,Atliq Blu,Luxury,Mumbai,32,36,4
May012217561RT27,17561,27-04-2022,April,Wednesday,weeke day,2,RT2,others,null,Checked Out,1,15300,15300,0,18,5,Elite,Atliq Blu,Luxury,Mumbai,32,36,4
May012217561RT28,17561,28-04-2022,April,Thursday,weeke day,2,RT2,others,null,Checked Out,1,15300,15300,0,18,5,Elite,Atliq Blu,Luxury,Mumbai,32,36,4
May012217561RT29,17561,25-04-2022,April,Monday,weeke day,2,RT2,makeyourtrip,5,Checked Out,1,15300,15300,0,18,2,Elite,Atliq Blu,Luxury,Mumbai,32,36,4
